TRAVEL_ID,VISIT_AREA_ID,ACTIVITY_TYPE_CD,ACTIVITY_TYPE_SEQ,ACTIVITY_ETC,ACTIVITY_DTL,RSVT_YN,EXPND_SE,ADMISSION_SE
e_e002443,2306040003,1,0,,부대찌개,N,1,
e_e002443,2306040005,1,0,,커피,N,2,
e_e002443,2306040007,1,0,,호떡;피카츄돈까스;소떠소떡;오미야끼;닭꼬치;물,N,1,
e_e002443,2306040002,1,1,,메가초코;아이스아메리카노,N,2,
e_e002443,2306040006,1,3,,커피,N,1,
e_e002443,2306040007,2,1,,아이쇼핑,N,1,
e_e002443,2306040004,3,0,,전시 관람,N,1,2
e_e002443,2306040006,3,1,,수목원 관람,N,5,2
e_e002443,2306040002,4,0,,,,,
e_e002443,2306040006,4,0,,,,,
e_e002443,2306040005,4,1,,,,,
e_e002443,2306040007,4,2,,,,,
e_e002443,2306040006,5,2,,,,,
e_e002485,2306090002,1,0,,떡볶이;순대;튀김;꼬마김밥,N,1,
e_e002485,2306090005,1,0,,라면;맥주;고기;소세지;닭꼬치;과자;밥;케이크등,Y,4,
e_e002485,2306100004,1,0,,매운닭국수;닭국수;들깨죽;탕수육,N,1,
e_e002485,2306100005,1,0,,옛날과자,N,1,
e_e002485,2306100006,1,0,,커피;슬러쉬,N,1,
e_e002485,2306100007,1,0,,두부부침;청국장;순두부찌개,N,1,
e_e002485,2306090003,2,0,,놀러가서 먹을것들 (영수증),N,1,
e_e002485,2306090004,2,0,,미니우유케이크,N,1,
e_e002485,2306100003,2,0,,아이스아메리카노,N,5,
e_e002485,2306100005,2,1,,참외,N,1,
e_e002485,2306100008,2,1,,커피,N,1,
e_e002485,2306100002,2,3,,레일바이크 입장권 구매,Y,1,
e_e002485,2306100006,3,1,,레일바이크타기,Y,5,2
e_e002485,2306100005,3,2,,열쇠고리만들기,N,1,1
e_e002485,2306090005,4,2,,,,,
e_e002485,2306090005,5,3,,,,,
e_e002485,2306090005,6,4,,수영;휴식,Y,5,
e_e002500,2306170003,1,0,,닭갈비 세트,N,1,
e_e002500,2306170005,1,0,,커피;마들렌,N,4,
e_e002500,2306180001,1,0,,우렁쌈밥정식;우렁해장국,N,1,
e_e002500,2306180003,1,0,,망고스무디 3잔;딸기 스무디1잔;레몬에이드 1잔;와플,Y,1,
e_e002500,2306170006,2,0,,저녁 음식 (고기;야채;김치;라면),N,1,
e_e002500,2306170002,3,0,,산책로 산책,N,1,2
e_e002500,2306170004,3,0,,산책로 트레킹,N,1,2
e_e002500,2306170008,3,0,,남이섬 보트 투어,N,1,1
e_e002500,2306180002,3,0,,ATV체험,N,1,1
e_e002500,2306170002,4,1,,,,,
e_e002500,2306170004,4,1,,,,,
e_e002500,2306170007,5,0,,,,,
e_e002500,2306170009,5,0,,,,,
e_e002500,2306170003,5,1,,,,,
e_e002500,2306170005,5,1,,,,,
e_e002500,2306170002,5,2,,,,,
e_e002500,2306170004,5,2,,,,,
e_e002500,2306170002,6,3,,플로깅,N,5,
e_e002510,2306160004,1,0,,Route플레이트 2인;토마토바베큐스프,N,1,
e_e002510,2306160005,1,0,,디카페인아메리카오;레몬티,N,1,
e_e002510,2306160003,1,3,,통오징어튀김떡볶이,N,1,
e_e002510,2306160003,5,2,,,,,
e_e002515,2306170004,1,0,,아메리카노,Y,1,
e_e002515,2306170005,1,0,,삼겹살;목살,N,1,
e_e002515,2306170008,1,0,,감자튀김;떡볶이;과일,N,1,
e_e002515,2306180001,1,0,,호텔 조식,N,4,
e_e002515,2306180003,1,0,,냉면,N,1,
e_e002515,2306170002,3,0,,테니스 무료 레슨 체험,Y,5,1
e_e002515,2306170006,3,0,,브루노마스 콘서트 관람,Y,5,2
e_e002515,2306180002,4,1,,,,,
e_e002515,2306170007,5,0,,,,,
e_e002515,2306170010,5,0,,,,,
e_e002515,2306180004,5,0,,,,,
e_e002515,2306180005,5,0,,,,,
e_e002515,2306170003,7,0,,,,,
e_e002515,2306180005,7,1,,,,,
e_e002613,2306240003,1,0,,불고기반미샌드위치,N,1,
e_e002613,2306240004,1,0,,망고케이크 디카페인아이스아메리카노,N,1,
e_e002613,2306240006,1,0,,참깨라면 알감자칩 볶음김치,N,1,
e_e002613,2306240003,1,4,,스테이크타코 김치부리또 파스타,N,1,
e_e002613,2306240003,2,1,,모자,N,1,
e_e002613,2306240005,4,0,,,,,
e_e002613,2306240003,4,2,,,,,
e_e002613,2306240005,5,1,,,,,
e_e002613,2306240003,5,3,,,,,
e_e002664,2307020002,1,0,,한식뷔페;밥;제육볶음 등 반찬을 먹음,N,1,
e_e002664,2307020004,1,0,,커피;망고스무디,N,1,
e_e002664,2307010003,4,0,,,,,
e_e002664,2307020003,4,0,,,,,
e_e002783,2307080002,1,0,,조식 뷔페(샐러드;빵;요거트;파인애플),Y,4,
e_e002783,2307080005,1,0,,하와이안 칵테을 통새우;가리비 관자;안심 스테이크;해물 오일 파스타;디저트 초콜렛;조개찜;글라스 와인,Y,1,
e_e002783,2307090002,1,0,,일산칼국수;얼큰칼국수,N,1,
e_e002783,2307090003,1,0,,인절미팥빙수,Y,1,
e_e002783,2307080003,2,0,,블루베리 잼 스콘;초,N,1,
e_e002783,2307080004,2,0,,에뛰드 컬 픽스 마스카라 02 브라운,N,1,
e_e002783,2307090005,2,0,,산미구엘캔 500ml;뵈르참기름칩,Y,1,
e_e002783,2307090001,3,0,,현대 차 전시 관람,N,5,2
e_e002783,2307090004,4,0,,,,,
e_e002783,2307080002,5,1,,,,,
e_e002783,2307090004,6,2,,주차,N,1,
e_e002790,2306100002,1,0,,초계탕한상차림 2인,N,1,
e_e002790,2306100003,1,0,,아메리카노;녹차라떼;소금빵,N,1,
e_e002790,2306100005,1,0,,진라면;살치살;갈매기살;오감자;오뚜기밥;돈육삼겹살;부대찌개;콜라,Y,4,
e_e002790,2306110004,1,0,,컵어묵;통감자;패스츄리핫도그,N,1,
e_e002790,2306100004,2,0,,진라면;갈매기살;살치살;오감자;오뚜기밥;클라우드맥주;상추;돈육삼겹살;부대찌개;츄르;펩시콜라,Y,1,
e_e002790,2306110005,2,0,,채소;간편식(핫도그),N,5,
e_e002790,2306110004,2,1,,강아지 간식,N,5,
e_e002790,2306110003,3,0,,전곡선사박물관 입장;구석기 시대의 옷과 생활방식 등 역사적 다양한 사실 전시 관람,N,5,2
e_e002790,2306110002,4,0,,,,,
e_e002790,2306100005,4,1,,,,,
e_e002790,2306110003,4,1,,,,,
e_e002790,2306100003,4,2,,,,,
e_e002790,2306100003,5,1,,,,,
e_e002790,2306110002,5,1,,,,,
e_e002790,2306100005,5,2,,,,,
e_e002790,2306110003,5,2,,,,,
e_e002790,2306110004,5,2,,,,,
e_e002924,2306110002,1,0,,아이스아메리카노,N,1,
e_e002924,2306110004,1,0,,랑만에서 3인 세트 취식,Y,1,
e_e002924,2306110005,1,0,,라면과 음료 및 과자,N,1,
e_e002924,2306120003,1,0,,코르타도 / 금귤 & 자스민 쇼트 케이크,N,1,
e_e002924,2306120005,1,0,,아이스크림,Y,1,
e_e002924,2306120001,1,1,,콩국수,N,1,
e_e002924,2306120004,2,0,,에그타르트/피칸호두파이,N,1,
e_e002924,2306110004,2,1,,의류;신발;악세사리 등,N,5,
e_e002924,2306120003,2,1,,옷;악세사리,N,5,
e_e002924,2306120002,3,0,,게임사회 등 진행 중인 전시 관람,N,1,2
e_e002924,2306110004,3,2,,팝업 쇼룸 구경,N,5,2
e_e002924,2306110005,4,1,,,,,
e_e002924,2306110004,4,3,,,,,
e_e002924,2306110005,5,2,,,,,
e_e002924,2306120003,5,2,,,,,
e_e002936,2306240003,1,0,,양꼬치,N,1,
e_e002936,2306240006,1,0,,효뜨덮밥,N,4,
e_e002936,2306230004,2,0,,식스더뮤지컬엠디상품(티셔츠;프로그램북),Y,1,
e_e002936,2306240004,2,0,,전시도록;엽서,Y,1,
e_e002936,2306240005,2,0,,엽서;오디오가이드,Y,1,
e_e002936,2306230004,3,1,,뮤지컬관람,Y,5,2
e_e002936,2306240004,3,1,,에드워드 호퍼전,Y,5,2
e_e002936,2306240005,3,1,,내셔럴갤러리전,Y,1,2
e_e002936,2306230003,5,0,,,,,
e_e002936,2306230002,7,0,,,,,
e_e002936,2306240002,7,0,,,,,
e_e003119,2306220003,1,0,,특로스;히레;쇼유사케동,N,1,
e_e003119,2306230002,1,0,,아메리카노;흑당밀크티라떼;딸기요거트스무디;크림라떼;생망고 크로와상;크림치즈 아몬드 프레즐,N,1,
e_e003119,2306220002,1,2,,새우;버섯;고기;주류;과자;상추;아이스크림,Y,4,
e_e003119,2306220004,2,1,,새우;과자;주류;상추;버섯;밥;쌈장;탄산수,N,1,
e_e003119,2306220002,2,3,,과자;아이스크림;얼음,Y,1,
e_e003119,2306230003,3,0,,방탈출게임을 했다(옥순양갱 테마),Y,1,1
e_e003119,2306220002,4,4,,,,,
e_e003119,2306220002,5,1,,,,,
e_e003119,2306230002,5,1,,,,,
e_e003119,2306220005,5,2,,,,,
e_e003119,2306220005,6,3,,숙소의 수영장에서 물놀이와 스파를 즐겼다,Y,5,
e_e003135,2306150004,1,0,,소떡꼬치;음료수,N,1,
e_e003135,2306150006,1,0,,칼국수,N,1,
e_e003135,2306150017,1,0,,해장국,N,1,
e_e003135,2306160002,1,0,,뼈다귀해장국,N,1,
e_e003135,2306160004,1,0,,커피,N,1,
e_e003135,2306150003,4,0,,,,,
e_e003135,2306150005,4,0,,,,,
e_e003135,2306150007,4,0,,,,,
e_e003135,2306150008,4,0,,,,,
e_e003135,2306150009,4,0,,,,,
e_e003135,2306150010,4,0,,,,,
e_e003135,2306150011,4,0,,,,,
e_e003135,2306150012,4,0,,,,,
e_e003135,2306150013,4,0,,,,,
e_e003135,2306150014,4,0,,,,,
e_e003135,2306150015,4,0,,,,,
e_e003135,2306150018,4,0,,,,,
e_e003135,2306160006,4,0,,,,,
e_e003135,2306150016,5,0,,,,,
e_e003135,2306150002,5,1,,,,,
e_e003135,2306160003,6,0,,버스탑승,Y,1,
e_e003135,2306160005,7,0,,,,,
e_e003142,2306190003,1,0,,닭갈비,N,1,
e_e003142,2306190004,1,1,,아메리카노.카페라떼,N,1,
e_e003142,2306190004,3,0,,관람권 확인후 고향집정원을지나 고산암석원관람과 무궁화 동산을지나 선녀탕과 달빛정원관람 후 아침고요산책길을 따라 한국정원과 서화원에서 커피를 마시며;비밀의 정원을 지나 천년향과 구름다리를 구경 후 관람을 마무리하였습니다,Y,1,2
e_e003142,2306190002,5,0,,,,,
e_e003171,2306250005,1,0,,버거세트 트위스터,N,1,
e_e003171,2306250006,2,0,,도서 아이쇼핑,N,5,
e_e003171,2306250004,3,0,,세종열쇠고리 만들기 체험;수군의 총과 화포 게임.,N,1,1
e_e003171,2306250003,4,1,,,,,
e_e003171,2306250003,5,0,,,,,
e_e003177,2307080001,1,0,,닭갈비;막국수,N,1,
e_e003177,2307080002,1,0,,빵;아메리카노 2잔,N,1,
e_e003177,2307070002,2,0,,얼음;과자;햇반;맥주,N,1,
e_e003177,2307070004,2,0,,돈목심,N,1,
e_e003177,2307070005,2,0,,생수,Y,1,
e_e003177,2307080003,3,1,,양 먹이주기,N,5,2
e_e003177,2307070006,3,2,,수영,N,5,1
e_e003177,2307080003,4,0,,,,,
e_e003177,2307070003,4,1,,,,,
e_e003177,2307070003,5,0,,,,,
e_e003177,2307070006,5,0,,,,,
e_e003177,2307070007,5,0,,,,,
e_e003182,2306300002,1,0,,맥윙/상하이버거/베이컨토마토/1955/불고기,Y,1,
e_e003182,2306300004,1,0,,파크뷰 주말 뷔페,Y,1,
e_e003182,2307010002,1,0,,딸기아이스크림/모닝빵,N,1,
e_e003182,2307010001,3,0,,아이랑 놀기,N,5,1
e_e003182,2307010003,4,1,,,,,
e_e003182,2306300003,5,0,,,,,
e_e003182,2306300005,5,0,,,,,
e_e003250,2306280006,1,0,,마츠도 카라미소라멘,N,1,
e_e003250,2306280008,1,0,,아이스아메리카노,N,1,
e_e003250,2306280007,3,0,,아모레퍼시픽 본사 구경 및 전시 구경,N,5,2
e_e003250,2306280009,4,0,,,,,
e_e003250,2306280003,5,0,,,,,
e_e003250,2306280004,5,0,,,,,
e_e003250,2306280005,6,0,,병원 진료,N,1,
e_e003250,2306280003,7,1,,,,,
e_e003255,2306300003,1,0,,등심돈카츠;안심돈카츠,N,1,
e_e003255,2306300004,1,0,,얼그레이 바닐라 t 라떼,Y,1,
e_e003255,2306300002,1,4,,백미당 아이스크림,N,1,
e_e003255,2306300005,4,1,,,,,
e_e003255,2306300002,4,2,,,,,
e_e003255,2306300005,5,2,,,,,
e_e003255,2306300002,5,3,,,,,
e_e003255,2306300005,6,3,,주차,Y,1,
e_e003255,2306300004,7,1,,,,,
e_e003306,2306190005,1,0,,삼겹살 500g;콜라;라면;햇반,Y,1,
e_e003306,2306200003,1,0,,오봉스페셜;주먹밥1개;소주2병,N,1,
e_e003306,2306190003,1,1,,아메리카노;바닐라라떼,N,1,
e_e003306,2306190002,1,3,,앱솔루트피치;토닉워터;고구마깡;하리보스타믹스,N,2,
e_e003306,2306200002,1,3,,소세지 2개;콜라 1개,Y,1,
e_e003306,2306200002,1,4,,야채김밥 2개;땡초멸치김밥,N,2,
e_e003306,2306190004,4,1,,,,,
e_e003306,2306190002,5,0,,,,,
e_e003306,2306190003,5,0,,,,,
e_e003306,2306190004,5,0,,,,,
e_e003306,2306190005,6,2,,식당 안에 당구장;탁구장이 있었음,Y,5,
e_e003315,2307080003,1,0,,짜장면,Y,1,
e_e003315,2307080011,1,0,,고기 맥주 와인 감자,Y,4,
e_e003315,2307090001,1,0,,닭갈비,N,1,
e_e003315,2307090002,1,0,,커피 치즈케익,Y,1,
e_e003315,2307090003,1,0,,피자,Y,1,
e_e003315,2307080006,1,1,,아이스아메리카노,Y,1,
e_e003315,2307080005,2,0,,고기;음료수;술,N,1,
e_e003315,2307080004,3,0,,패러글라이딩 체험,Y,5,1
e_e003315,2307080006,5,0,,,,,
e_e003315,2307080011,5,1,,,,,
e_e003315,2307090003,5,1,,,,,
e_e003320,2306170003,1,0,,크런치 프렌치 토스토;요거트볼,N,1,
e_e003320,2306170004,1,0,,아이스아메리카노,N,1,
e_e003320,2306170005,1,0,,포뜬 산 오징어;켈리;해삼,N,1,
e_e003320,2306170006,1,0,,평양 냉면,N,1,
e_e003340,2306240003,1,0,,샌드위치(에그마요;로티세리바베큐)/라면(신라면)/음료(맥주;닥터페퍼),N,1;2,
e_e003340,2306240004,1,0,,카페(말차라떼)/물,N,1,
e_e003340,2306240005,1,0,,오믈렛/돈카츠/음료(캔디소다;사쿠라소다),Y,1,
e_e003340,2306240004,2,1,,와인/향수(아이쇼핑),N,1,
e_e003340,2306240004,4,2,,,,,
e_e003340,2306240003,5,1,,,,,
e_e003340,2306240002,7,0,,,,,
e_e003340,2306240006,7,0,,,,,
e_e003345,2307010003,1,0,,선지해장국,N,1,
e_e003345,2307010004,1,0,,아이스아메리카노 헤이즐럿라떼,N,1,
e_e003345,2307010006,1,1,,수박자두스무디;오렌지 망고 히비스커스,N,1,
e_e003345,2307010005,3,0,,양먹이주기,N,1,2
e_e003345,2307010006,5,0,,,,,
e_e003345,2307010003,5,1,,,,,
e_e003358,2306170002,1,0,,교감막국수1/ 불고기교감막국수1,N,1,
e_e003358,2306180001,1,0,,간장닭갈비;고추장닭갈비;비빔막국수,N,1,
e_e003358,2306170004,1,4,,항정살;켈리;로컬 깻잎;진라면;바나나킥,Y,4,
e_e003358,2306170003,2,0,,항정살;켈리;새송이버섯;진라면;로컬깻잎 등,N,1,
e_e003358,2306170004,3,0,,인근 계곡 체험 활동,N,5,1
e_e003358,2306170004,4,3,,,,,
e_e003358,2306170004,5,1,,,,,
e_e003358,2306170002,7,1,,,,,
e_e003359,2306170003,1,0,,버터치킨마크니와 치킨빈달루 와 난,N,1,
e_e003359,2306170005,1,0,,딸기에이드;청포도에이드;크레이프,N,1,
e_e003359,2306170004,2,0,,옷,N,1,
e_e003359,2306170002,3,2,,놀이시설 체험,Y,1,1
e_e003359,2306170005,5,1,,,,,
e_e003367,2306240003,1,0,,햄버거 피자,N,1,
e_e003367,2306240004,1,0,,카페라떼 아메리카노 에스프레소,N,1,
e_e003367,2306240006,1,0,,물회 소주 미나리점,N,1,
e_e003367,2306250002,1,0,,아메리카노 카페라떼 크로와상,N,1,
e_e003367,2306240005,2,0,,옷,N,5,
e_e003367,2306240007,2,0,,소주 안주 과자 갈비만두 얼음 토닉워터,N,1,
e_e003367,2306250001,3,0,,이상한 나라의 괴짜들 관람,Y,1,2
e_e003367,2306240005,4,1,,,,,
e_e003367,2306240004,5,1,,,,,
e_e003367,2306250002,5,1,,,,,
e_e003437,2306170005,1,0,,장우갈비 2인분;한돈양념구이 2인분;된장찌개 소;공기밥;비빔냉면,N,1,
e_e003437,2306170002,2,0,,세차;김밥;핫바;음료수;주차,N,1,
e_e003437,2306170004,2,0,,약과,N,1,
e_e003437,2306170006,2,0,,커피;꽈배기;엽서,N,1,
e_e003437,2306170006,2,2,,장작구이통닭,N,1,
e_e003437,2306170003,3,0,,입장,N,1,2
e_e003437,2306170006,3,1,,미술관 입장권,N,1,2
e_e003437,2306170004,4,1,,,,,
e_e003464,2306180004,1,0,,시래정식 3인세트,N,1,
e_e003464,2306180006,1,0,,아이스크림,N,1,
e_e003464,2306180003,3,0,,화담숲 탐방;민물고기 생태 체험,Y,1,1
e_e003464,2306180005,4,0,,,,,
e_e003464,2306180003,4,1,,,,,
e_e003464,2306180003,5,2,,,,,
e_e003503,2306250003,1,0,,커피,N,1,
e_e003503,2306240003,1,1,,두부;보리밥,N,1,
e_e003503,2306250001,1,1,,연유라때;젤라또,N,1,
e_e003503,2306240005,2,0,,저녁(피자),N,1,
e_e003503,2306250001,2,0,,음식,Y,1,
e_e003503,2306240002,3,2,,산책;힐링 및 sns 인증샷 촬영,Y,5,2
e_e003503,2306250002,4,0,,,,,
e_e003503,2306240002,4,1,,,,,
e_e003503,2306250003,4,2,,,,,
e_e003503,2306240003,5,0,,,,,
e_e003503,2306240004,5,0,,,,,
e_e003503,2306240006,5,0,,,,,
e_e003503,2306240007,5,0,,,,,
e_e003503,2306240008,5,0,,,,,
e_e003503,2306250003,5,1,,,,,
e_e003511,2306220003,1,0,,보리밥정식;음료수,N,1,
e_e003511,2306220005,1,0,,닭갈비 / 막국수 / 음료수,Y,1,
e_e003511,2306230002,1,0,,비빔국수 / 감자전,N,1,
e_e003511,2306230004,1,0,,아포가또(딸기아이스크림+에프레소),N,1,
e_e003511,2306220007,2,4,,세븐일레븐 (간식거리구경),N,5,
e_e003511,2306220002,3,0,,미술관 조형물 관람 및 백현옥 개인전시 관람 / 산책 및 셀프사진촬영,Y,1,2
e_e003511,2306220004,3,0,,실내서핑 / 주변자연경관 감상 / 실내서핑과 같이 운영중인 캠핑장 구경,Y,1,2
e_e003511,2306230001,3,0,,능내역시 관람 / 철도 걷기 / 자연경관 감상,Y,5,2
e_e003511,2306230003,3,0,,정약용 생가 관람 / 역사박물관 관람 / 자연경관 관람,N,5,2
e_e003511,2306220002,4,1,,,,,
e_e003511,2306230001,4,1,,,,,
e_e003511,2306220007,5,0,,,,,
e_e003511,2306230004,5,1,,,,,
e_e003511,2306220002,5,2,,,,,
e_e003511,2306230001,5,2,,,,,
e_e003513,2306210002,1,0,,숯불닭갈비,N,1,
e_e003513,2306210003,1,0,,아메리카노;아이스티;카페라떼,Y,1,
e_e003513,2306210006,1,2,,고기 바베큐,N,4,
e_e003513,2306210008,1,2,,바베큐,N,4,
e_e003513,2306210004,2,0,,대파;테라;참이슬;숙주;마늘;깻잎;소세지;물티슈;순두부;토닉워터;깐양파;배추김치;데라포도;쌈무;신선란 4구,N,1,
e_e003513,2306210005,2,0,,햇반;일회용 접시;바베큐 꼬치,N,1,
e_e003513,2306210007,3,0,,민울낚시,N,5,1
e_e003513,2306210006,5,0,,,,,
e_e003513,2306210008,5,1,,,,,
e_e003513,2306210009,7,0,,,,,
e_e003513,2306220002,7,0,,,,,
e_e003537,2307090002,1,0,,고기 구워먹기,Y,4,
e_e003537,2307090007,1,0,,삼겹살;소세지;라면,Y,2,
e_e003537,2307090004,2,0,,삼겹살;소세지;음료,N,1,
e_e003537,2307090005,3,0,,물놀이,Y,1,1
e_e003537,2307090006,3,0,,쌈채소따기,Y,5,1
e_e003537,2307090008,3,0,,아이스크림 만들기,Y,5,1
e_e003537,2307090009,3,1,,키즈카페 이용,N,1,1
e_e003537,2307090002,5,2,,,,,
e_e003537,2307090002,5,3,,,,,
e_e003537,2307090009,6,0,,키즈카페 놀이활동,Y,5,
e_e003543,2306250004,1,0,,탕수육 짜장면 짬뽕,N,1,
e_e003543,2306250006,1,0,,녹차빙수 감귤빙수,N,1,
e_e003543,2306250002,2,0,,도서 스티커북 구매,Y,1,
e_e003543,2306250003,3,0,,김치만들기 및 관람,Y,5,2
e_e003543,2306250008,3,0,,나만의 창작공예 옷만들기 털실짜기,Y,5,1
e_e003543,2306250007,4,0,,,,,
e_e003543,2306250005,4,2,,,,,
e_e003543,2306250006,5,1,,,,,
e_e003544,2306240004,1,0,,H카페에서 제공하는 아이스초코를 마셨습니다.,N,4,
e_e003544,2306240005,1,0,,한우안심2인분;육사시미1인분;곤드레밥;된장찌개;짱아찌국수를 먹었습니다,Y,1,
e_e003544,2306240006,1,0,,한라봉오미자에이드;밀크팥빙수를 먹었고 쿠폰을 이용해서 무료로 이용했으나 영수증을 발급받아 올립니다.,N,1,
e_e003544,2306240008,1,0,,저녁식사를 위해 이동하던 중 아이스아메리카노를 마셨습니다.,N,1,
e_e003544,2306240009,1,0,,모듬구이 2인분;비빔국수;김치말이국수;눈꽃치즈 볶음밥;제로콜라를 먹었습니다.,N,1,
e_e003544,2306240002,3,0,,성종;정현왕후;중종의 릉을 관람하고 역사문화관을 통한 역사 공부를 하였습니다. 또한 유네스코로 지정된 선정릉을 산책하며 마음의 안정을 구했습니다.,N,1,2
e_e003544,2306240003,3,0,,신라시대부터 자리한 봉은사를 관람하였고;봉은사 주변 명상길을 산책했습니다.,N,5,2
e_e003544,2306240006,3,1,,세라젬 마사지 기기를 체험했습니다,N,5,1
e_e003544,2306240007,4,0,,,,,
e_e003544,2306240003,4,1,,,,,
e_e003544,2306240003,5,2,,,,,
e_e003551,2306240006,1,0,,중식 (짜장면;짬뽕;탕수육),Y,1,
e_e003551,2306240008,1,0,,바베큐,Y,1,
e_e003551,2306250001,1,0,,브런치;봉골레 파스타;커피(아메리카노;바닐라라떼),Y,1,
e_e003551,2306250002,1,0,,아이스크림;아이스티,Y,1,
e_e003551,2306250003,1,0,,아이스 아메리카노;샤인머스캣 에이드;아이스크림 크로플,Y,1,
e_e003551,2306240003,2,0,,레터링케이크,Y,1,
e_e003551,2306240007,2,0,,바베큐용 고기(소고기;돼지고기);물;양념류(허브솔트;쌈장);상추;마시멜로우,N,1,
e_e003551,2306240008,2,1,,술;음료;과자;순두부찌개 밀키트,N,1,
e_e003551,2306250002,3,1,,아트밸리 입장,N,1,2
e_e003551,2306240008,3,2,,풀스파 체험,Y,5,1
e_e003551,2306240004,4,0,,,,,
e_e003551,2306240005,4,0,,,,,
e_e003551,2306250002,4,2,,,,,
e_e003551,2306240008,4,4,,,,,
e_e003551,2306250001,5,1,,,,,
e_e003551,2306240008,5,3,,,,,
e_e003551,2306250005,99,0,,,,,
e_e003551,2306240002,99,2,,,,,
e_e003592,2306250002,1,0,,망주스무디;자두에이드;베이커리,N,1,
e_e003592,2306250005,1,0,,감자전;도토리묵,N,1,
e_e003592,2306250006,1,0,,사전구입한 고기;홍천 마트에서 구입한 식품,N,4,
e_e003592,2306260001,1,0,,떡볶이;어묵,N,1,
e_e003592,2306250004,2,0,,이동중 주유 및 식료품 구입,N,1,
e_e003592,2306250006,2,1,,매점 아이스크림;과자,N,1,
e_e003592,2306260001,3,2,,동물원 및 놀이기구,N,1,2
e_e003592,2306250003,4,1,,,,,
e_e003592,2306250006,4,3,,,,,
e_e003592,2306250004,5,2,,,,,
e_e003592,2306250006,5,2,,,,,
e_e003601,2307010005,1,0,,바지락 손칼국수,N,1,
e_e003601,2307020001,1,0,,얼큰샤브칼국수 + 소고기,Y,1,
e_e003601,2307010003,2,0,,술;음료;햇반,N,1,
e_e003601,2307010004,4,0,,,,,
e_e003601,2307010004,5,1,,,,,
e_e003623,2306240002,1,0,,시그니처돈까스;새우튀김;반모밀;돈까스정식,Y,1,
e_e003623,2306240003,1,0,,아메리카노;바닐라라떼,Y,1,
e_e003623,2306240004,1,0,,아메리카노,N,1,
e_e003623,2306240006,1,0,,피스타치오레어치즈케이크;옥수수콘크럼블치즈케이크;아메리카노;피스타치오라떼,Y,1,
e_e003623,2306240007,1,0,,아몬드크로와상;카스테라모찌크림치즈;모찌크림치즈;소금빵;크랙소금빵;에그타르트,Y,1,
e_e003623,2306250001,1,0,,평양 물;비빔;불고기;왕만두(만두제외 협찬),Y,1,
e_e003623,2306250003,1,0,,과일 타르트;아메리카노;크림라떼,Y,1,
e_e003623,2306250004,1,0,,소금빵;무화가바게트,Y,1,
e_e003623,2306250002,2,0,,여성의류;남성속옷,N,5,
e_e003623,2306240005,4,0,,,,,
e_e003623,2306240009,4,0,,,,,
e_e003623,2306240010,5,1,,,,,
e_e003623,2306240010,6,2,,예약,Y,5,
e_e003644,2307060003,1,0,,등심돈까스,N,1,
e_e003644,2307060008,1,0,,장조림버터비빔밥,N,1,
e_e003644,2307070001,1,0,,아메리칸블랙퍼스트1;어린이조식1,N,4,
e_e003644,2307060005,3,0,,물놀이,N,5,1
e_e003644,2307060006,3,0,,트니트니 체육 놀이수업,Y,5,1
e_e003644,2307060007,3,0,,물놀이,N,5,1
e_e003644,2307070002,3,0,,물놀이,N,5,1
e_e003644,2307070003,3,0,,키즈카페이용,N,5,1
e_e003644,2307070004,3,0,,보트 탑승,Y,5,1
e_e003644,2307070005,4,0,,,,,
e_e003644,2307060004,5,0,,,,,
e_e003644,2307060009,5,0,,,,,
e_e003644,2307060002,5,1,,,,,
e_e003645,2307080004,1,0,,부라타샐러드;샤인머스켓 에이드;새우로제파스타;트러플뇨끼,N,1,
e_e003645,2307080006,1,0,,아이스 카페라떼 2잔,N,1,
e_e003645,2307090002,1,0,,프렌치 토스트;아이스 아메리카노;아이스 라떼;클럽 샌드위치,N,1,
e_e003645,2307080010,1,1,,팝콘;오징어;탄산음료,Y,1,
e_e003645,2307080005,2,0,,지비츠;엽서;인형;옷;인테리어 소품,Y,5,
e_e003645,2307090003,2,0,,옷,N,5,
e_e003645,2307090004,2,0,,옷,N,5,
e_e003645,2307080009,2,1,,알러지약;사과주스;옷;문구;책,N,1,
e_e003645,2307080003,3,0,,수목원에 자연을 구경하고 힐링하기 위해서 방문,N,5,2
e_e003645,2307080010,3,0,,엘리멘탈 영화 상영,Y,1,2
e_e003645,2307080007,4,0,,,,,
e_e003645,2307090005,4,0,,,,,
e_e003645,2307080005,4,2,,,,,
e_e003645,2307080009,4,2,,,,,
e_e003645,2307080003,4,3,,,,,
e_e003645,2307080008,5,0,,,,,
e_e003645,2307080003,5,2,,,,,
e_e003645,2307080007,5,2,,,,,
e_e003645,2307080009,5,3,,,,,
e_e003645,2307080008,7,1,,,,,
e_e003651,2306240002,1,0,,냉동 삼겹살;김치찌개;죽,N,1;2,
e_e003651,2306240004,1,0,,삼겹살 목살 화채 밥,Y,4,
e_e003651,2306250001,1,0,,딸기쉐이크 딸기토스트,N,1,
e_e003651,2306250002,1,0,,짜장면 갈비찜,N,1,
e_e003651,2306250003,1,0,,커피 라떼,N,1,
e_e003651,2306240003,2,0,,홈키파 김치 물 얼음 화채재료 술 쌈,N,1,
e_e003651,2306240004,2,1,,음료 라이터,N,1,
