TRAVEL_ID,TRIP_ID,START_VISIT_AREA_ID,END_VISIT_AREA_ID,START_DT_MIN,END_DT_MIN,MVMN_CD_1,MVMN_CD_2
e_e007747,2308200006,,2308200006,,2023-08-20 18:30,15,
e_e007747,2308200007,,2308200007,,2023-08-20 19:30,15,
e_e007747,2308200008,,2308200008,,2023-08-20 20:00,15,
e_e007747,2308200009,,2308200009,,2023-08-20 23:00,5,13
e_e007751,2308300001,2308300001,,2023-08-30 10:30,,,
e_e007751,2308300002,,2308300002,,2023-08-30 19:30,5,15
e_e007751,2308300003,,2308300003,,2023-08-30 10:30,15,
e_e007751,2308300004,,2308300004,,2023-08-30 11:00,5,15
e_e007751,2308300005,,2308300005,,2023-08-30 11:30,5,15
e_e007751,2308300006,,2308300006,,2023-08-30 12:30,1,15
e_e007751,2308300007,,2308300007,,2023-08-30 14:30,1,
e_e007751,2308300008,,2308300008,,2023-08-30 16:00,1,
e_e007751,2308300009,,2308300009,,2023-08-30 18:00,15,
e_e007751,2308300010,,2308300010,,2023-08-30 18:30,15,
e_e007751,2308300011,,2308300011,,2023-08-30 19:00,15,
e_e007751,2308300012,,2308300012,,2023-08-30 19:30,5,15
e_e007755,2308270001,2308270001,,2023-08-27 12:00,,,
e_e007755,2308270002,,2308270002,,2023-08-27 13:30,13,5
e_e007755,2308270003,,2308270003,,2023-08-27 15:30,15,
e_e007755,2308270004,,2308270004,,2023-08-27 19:00,15,
e_e007755,2308270005,,2308270005,,2023-08-27 22:00,5,13
e_e007776,2308190001,2308190001,,2023-08-19 09:00,,,
e_e007776,2308190002,,2308190002,,2023-08-19 11:00,12,5
e_e007776,2308190003,,2308190003,,2023-08-19 12:00,15,
e_e007776,2308190004,,2308190004,,2023-08-19 12:30,13,
e_e007776,2308190005,,2308190005,,2023-08-19 13:00,15,
e_e007776,2308190006,,2308190006,,2023-08-19 18:00,15,
e_e007776,2308190007,,2308190007,,2023-08-19 21:00,15,
e_e007776,2308190008,,2308190008,,2023-08-19 23:00,12,5
e_e007795,2308270001,2308270001,,2023-08-27 12:30,,,
e_e007795,2308270002,,2308270002,,2023-08-27 14:00,1,
e_e007795,2308270003,,2308270003,,2023-08-27 20:00,1,
e_e007813,2308200001,2308200001,,2023-08-20 10:30,,,
e_e007813,2308200002,,2308200002,,2023-08-20 18:00,1,
e_e007813,2308200003,,2308200003,,2023-08-20 11:30,1,
e_e007813,2308200004,,2308200004,,2023-08-20 16:30,1,
e_e007840,2308270001,2308270001,,2023-08-27 10:30,,,
e_e007840,2308270002,,2308270002,,2023-08-27 11:30,1,
e_e007840,2308270003,,2308270003,,2023-08-27 13:30,1,
e_e007840,2308270004,,2308270004,,2023-08-27 16:30,1,
e_e007840,2308270005,,2308270005,,2023-08-27 19:30,1,
e_e007840,2308270006,,2308270006,,2023-08-27 23:30,1,
e_e007843,2308200001,2308200001,,2023-08-20 09:30,,,
e_e007843,2308200002,,2308200002,,2023-08-20 10:30,1,1
e_e007843,2308200003,,2308200003,,2023-08-20 10:30,1,1
e_e007843,2308200004,,2308200004,,2023-08-20 19:30,1,1
e_e007846,2308190001,2308190001,,2023-08-19 08:00,,,
e_e007846,2308190002,,2308190002,,2023-08-19 23:00,12,15
e_e007846,2308190004,,2308190004,,2023-08-19 10:30,12,15
e_e007846,2308190005,,2308190005,,2023-08-19 11:30,1,
e_e007846,2308190006,,2308190006,,2023-08-19 15:00,1,
e_e007846,2308190007,,2308190007,,2023-08-19 12:30,1,
e_e007846,2308190008,,2308190008,,2023-08-19 16:30,1,
e_e007846,2308190009,,2308190009,,2023-08-19 17:30,1,
e_e007846,2308190010,,2308190010,,2023-08-19 20:00,1,
e_e007854,2308220001,2308220001,,2023-08-22 11:00,,,
e_e007854,2308220002,,2308220002,,2023-08-22 15:30,1,
e_e007854,2308220003,,2308220003,,2023-08-22 12:00,1,
e_e007854,2308220004,,2308220004,,2023-08-22 13:00,1,
e_e007854,2308220005,,2308220005,,2023-08-22 14:00,1,
e_e007865,2308270001,2308270001,,2023-08-27 13:30,,,
e_e007865,2308270002,,2308270002,,2023-08-27 14:30,13,
e_e007865,2308270003,,2308270003,,2023-08-27 17:30,15,
e_e007865,2308270004,,2308270004,,2023-08-27 21:30,13,
e_e007873,2308210001,2308210001,,2023-08-21 10:30,,,
e_e007873,2308210002,,2308210002,,2023-08-21 11:00,1,1
e_e007873,2308210003,,2308210003,,2023-08-21 11:30,1,1
e_e007873,2308210004,,2308210004,,2023-08-21 13:00,1,1
e_e007873,2308210005,,2308210005,,2023-08-21 15:30,1,1
e_e007873,2308210006,,2308210006,,2023-08-21 16:00,1,1
e_e007873,2308210007,,2308210007,,2023-08-21 17:00,1,1
e_e007884,2308300001,2308300001,,2023-08-30 10:00,,,
e_e007884,2308300002,,2308300002,,2023-08-30 12:00,12,13
e_e007884,2308300003,,2308300003,,2023-08-30 13:00,13,
e_e007884,2308300004,,2308300004,,2023-08-30 14:00,13,
e_e007884,2308300005,,2308300005,,2023-08-30 15:30,15,
e_e007884,2308300006,,2308300006,,2023-08-30 19:00,12,
e_e007884,2308300007,,2308300007,,2023-08-30 20:00,13,
e_e007887,2308270001,2308270001,,2023-08-27 08:00,,,
e_e007887,2308270002,,2308270002,,2023-08-27 20:30,1,1
e_e007887,2308270003,,2308270003,,2023-08-27 08:30,1,1
e_e007887,2308270004,,2308270004,,2023-08-27 18:30,1,1
e_e007888,2308200001,2308200001,,2023-08-20 10:30,,,
e_e007888,2308200002,,2308200002,,2023-08-20 13:30,1,
e_e007888,2308200003,,2308200003,,2023-08-20 14:00,1,
e_e007888,2308200004,,2308200004,,2023-08-20 16:00,1,
e_e007888,2308200005,,2308200005,,2023-08-20 16:30,15,
e_e007888,2308200006,,2308200006,,2023-08-20 17:00,1,
e_e007918,2308260001,2308260001,,2023-08-26 12:00,,,
e_e007918,2308260002,,2308260002,,2023-08-26 14:00,1,
e_e007918,2308260003,,2308260003,,2023-08-26 18:00,1,
e_e007984,2308190001,2308190001,,2023-08-19 13:30,,,
e_e007984,2308190002,,2308190002,,2023-08-19 23:30,1,1
e_e007984,2308190003,,2308190003,,2023-08-19 15:00,1,1
e_e007984,2308190004,,2308190004,,2023-08-19 16:00,1,1
e_e007993,2308230001,2308230001,,2023-08-23 08:00,,,
e_e007993,2308230002,,2308230002,,2023-08-23 17:30,5,13
e_e007993,2308230003,,2308230003,,2023-08-23 09:30,5,13
e_e007993,2308230004,,2308230004,,2023-08-23 09:30,15,15
e_e007993,2308230005,,2308230005,,2023-08-23 10:00,15,15
e_e007993,2308230006,,2308230006,,2023-08-23 12:00,15,
e_e007993,2308230007,,2308230007,,2023-08-23 15:30,15,
e_e007993,2308230008,,2308230008,,2023-08-23 04:00,15,
e_e008013,2308210001,2308210001,,2023-08-21 10:30,,,
e_e008013,2308210002,,2308210002,,2023-08-21 22:00,5,
e_e008013,2308210003,,2308210003,,2023-08-21 14:00,7,5
e_e008013,2308210004,,2308210004,,2023-08-21 17:00,15,
e_e008013,2308210005,,2308210005,,2023-08-21 18:30,15,
e_e008013,2308210006,,2308210006,,2023-08-21 19:00,15,
e_e008013,2308210007,,2308210007,,2023-08-21 22:00,5,
e_e008034,2308200001,2308200001,,2023-08-20 10:30,,,
e_e008034,2308200002,,2308200002,,2023-08-20 21:00,5,
e_e008034,2308200003,,2308200003,,2023-08-20 12:00,5,
e_e008034,2308200004,,2308200004,,2023-08-20 13:30,15,
e_e008034,2308200005,,2308200005,,2023-08-20 13:00,15,
e_e008034,2308200006,,2308200006,,2023-08-20 16:30,13,
e_e008034,2308200007,,2308200007,,2023-08-20 18:00,15,
e_e008050,2308210001,2308210001,,2023-08-21 17:00,,,
e_e008050,2308210002,,2308210002,,2023-08-21 18:30,12,13
e_e008050,2308210003,,2308210003,,2023-08-21 20:00,15,
e_e008050,2308210004,,2308210004,,2023-08-21 21:00,15,15
e_e008050,2308210005,,2308210005,,2023-08-21 23:30,12,13
e_e008086,2308260001,2308260001,,2023-08-26 02:00,,,
e_e008086,2308260002,,2308260002,,2023-08-26 09:30,5,
e_e008086,2308260003,,2308260003,,2023-08-26 03:30,5,13
e_e008086,2308260004,,2308260004,,2023-08-26 04:30,15,
e_e008086,2308260005,,2308260005,,2023-08-26 06:30,5,13
e_e008086,2308260006,,2308260006,,2023-08-26 07:00,15,
e_e008106,2308210001,2308210001,,2023-08-21 11:30,,,
e_e008106,2308210002,,2308210002,,2023-08-21 13:30,1,
e_e008106,2308210003,,2308210003,,2023-08-21 14:00,15,
e_e008106,2308210004,,2308210004,,2023-08-21 15:30,15,
e_e008106,2308210005,,2308210005,,2023-08-21 19:30,1,
e_e008116,2308200001,2308200001,,2023-08-20 09:30,,,
e_e008116,2308200002,,2308200002,,2023-08-20 10:00,1,
e_e008116,2308200003,,2308200003,,2023-08-20 11:00,1,
e_e008116,2308200004,,2308200004,,2023-08-20 12:00,1,
e_e008116,2308200005,,2308200005,,2023-08-20 13:00,1,
e_e008116,2308200006,,2308200006,,2023-08-20 17:00,1,
e_e008123,2308260001,2308260001,,2023-08-26 12:30,,,
e_e008123,2308260002,,2308260002,,2023-08-26 13:30,1,15
e_e008123,2308260003,,2308260003,,2023-08-26 14:00,1,
e_e008123,2308260004,,2308260004,,2023-08-26 03:30,1,
e_e008123,2308260005,,2308260005,,2023-08-26 06:30,1,
e_e008123,2308260006,,2308260006,,2023-08-26 09:00,1,
e_e008123,2308260007,,2308260007,,2023-08-26 22:00,1,
e_e008306,2308190001,2308190001,,2023-08-19 10:00,,,
e_e008306,2308190002,,2308190002,,2023-08-19 10:30,1,
e_e008306,2308190003,,2308190003,,2023-08-19 14:30,1,
e_e008306,2308190004,,2308190004,,2023-08-19 15:30,1,
e_e008306,2308190005,,2308190005,,2023-08-19 17:00,1,
e_e008306,2308190006,,2308190006,,2023-08-19 18:00,1,
e_e008306,2308190007,,2308190007,,2023-08-19 18:00,1,
e_e008306,2308190008,,2308190008,,2023-08-19 18:00,1,
e_e008315,2308260001,2308260001,,2023-08-26 12:30,,,
e_e008315,2308260002,,2308260002,,2023-08-26 13:30,13,5
e_e008315,2308260003,,2308260003,,2023-08-26 14:00,15,
e_e008315,2308260004,,2308260004,,2023-08-26 14:30,15,
e_e008315,2308260005,,2308260005,,2023-08-26 15:00,15,
e_e008315,2308260006,,2308260006,,2023-08-26 15:30,15,
e_e008315,2308260007,,2308260007,,2023-08-26 17:30,13,
e_e008315,2308260008,,2308260008,,2023-08-26 22:00,5,
e_e008460,2308230001,2308230001,,2023-08-23 15:30,,,
e_e008460,2308230002,,2308230002,,2023-08-23 23:30,13,5
e_e008460,2308230003,,2308230003,,2023-08-23 17:30,13,5
e_e008623,2308260001,2308260001,,2023-08-26 13:00,,,
e_e008623,2308260002,,2308260002,,2023-08-26 23:00,1,
e_e008623,2308260003,,2308260003,,2023-08-26 14:30,1,
e_e008623,2308260004,,2308260004,,2023-08-26 16:00,1,
e_e008623,2308260005,,2308260005,,2023-08-26 18:30,1,
e_e008623,2308260006,,2308260006,,2023-08-26 19:30,1,
e_e008623,2308260007,,2308260007,,2023-08-26 22:00,1,
e_e008652,2308270001,2308270001,,2023-08-27 07:30,,,
e_e008652,2308270002,,2308270002,,2023-08-27 11:00,7,5
e_e008652,2308270003,,2308270003,,2023-08-27 13:30,5,
e_e008652,2308270004,,2308270004,,2023-08-27 14:30,15,
e_e008652,2308270005,,2308270005,,2023-08-27 16:00,5,
e_e008652,2308270006,,2308270006,,2023-08-27 17:00,15,
e_e008652,2308270007,,2308270007,,2023-08-27 18:00,5,
e_e008652,2308270008,,2308270008,,2023-08-27 21:30,7,
e_e008652,2308270009,,2308270009,,2023-08-27 19:00,15,
e_e008679,2308220001,2308220001,,2023-08-22 11:30,,,
e_e008679,2308220002,,2308220002,,2023-08-22 12:30,5,
e_e008679,2308220003,,2308220003,,2023-08-22 13:00,15,
e_e008679,2308220004,,2308220004,,2023-08-22 16:30,15,
e_e008679,2308220005,,2308220005,,2023-08-22 17:00,15,
e_e008679,2308220006,,2308220006,,2023-08-22 18:00,15,
e_e008679,2308220007,,2308220007,,2023-08-22 20:00,5,15
e_e008743,2308270001,2308270001,,2023-08-27 10:00,,,
e_e008743,2308270002,,2308270002,,2023-08-27 11:00,1,
e_e008743,2308270003,,2308270003,,2023-08-27 11:00,1,5
e_e008743,2308270004,,2308270004,,2023-08-27 15:30,1,
e_e008754,2308270001,2308270001,,2023-08-27 08:30,,,
e_e008754,2308270002,,2308270002,,2023-08-27 20:30,12,5
e_e008754,2308270003,,2308270003,,2023-08-27 11:00,5,
e_e008754,2308270004,,2308270004,,2023-08-27 13:30,13,
e_e008754,2308270005,,2308270005,,2023-08-27 14:00,15,
e_e008754,2308270006,,2308270006,,2023-08-27 15:00,15,
e_e008754,2308270007,,2308270007,,2023-08-27 15:30,15,
e_e008754,2308270008,,2308270008,,2023-08-27 16:00,15,
e_e008754,2308270009,,2308270009,,2023-08-27 17:00,15,
e_e008754,2308270010,,2308270010,,2023-08-27 17:00,15,
e_e008754,2308270011,,2308270011,,2023-08-27 17:00,14,
e_e008754,2308270012,,2308270012,,2023-08-27 18:30,15,
e_e008775,2308220001,2308220001,,2023-08-22 14:30,,,
e_e008775,2308220002,,2308220002,,2023-08-22 16:30,5,13
e_e008775,2308220003,,2308220003,,2023-08-22 19:00,15,15
e_e008775,2308220004,,2308220004,,2023-08-22 21:30,5,13
e_e008788,2308220001,2308220001,,2023-08-22 06:30,,,
e_e008788,2308220002,,2308220002,,2023-08-22 08:30,1,
e_e008788,2308220003,,2308220003,,2023-08-22 09:00,1,
e_e008788,2308220004,,2308220004,,2023-08-22 12:30,1,
e_e008788,2308220005,,2308220005,,2023-08-22 14:30,15,
e_e008788,2308220006,,2308220006,,2023-08-22 15:30,15,
e_e008788,2308220007,,2308220007,,2023-08-22 16:30,1,
e_e008788,2308220008,,2308220008,,2023-08-22 18:00,1,
e_e008879,2308270001,2308270001,,2023-08-27 11:30,,,
e_e008879,2308270002,,2308270002,,2023-08-27 12:30,1,
e_e008879,2308270003,,2308270003,,2023-08-27 18:30,1,
e_e008879,2308270004,,2308270004,,2023-08-27 14:00,1,
e_e008879,2308270005,,2308270005,,2023-08-27 15:30,1,
e_e009153,2308300001,2308300001,,2023-08-30 13:00,,,
e_e009153,2308300002,,2308300002,,2023-08-30 23:30,5,15
e_e009153,2308300003,,2308300003,,2023-08-30 14:00,4,5
e_e009153,2308300004,,2308300004,,2023-08-30 15:00,15,
e_e009153,2308300005,,2308300005,,2023-08-30 17:30,15,
e_e009153,2308300006,,2308300006,,2023-08-30 20:00,15,
e_e009302,2308260001,2308260001,,2023-08-26 11:30,,,
e_e009302,2308260002,,2308260002,,2023-08-26 12:00,5,15
e_e009302,2308260003,,2308260003,,2023-08-26 12:30,15,
e_e009302,2308260004,,2308260004,,2023-08-26 12:30,15,
e_e009302,2308260005,,2308260005,,2023-08-26 13:30,5,15
e_e009302,2308260006,,2308260006,,2023-08-26 16:00,15,
e_e009302,2308260007,,2308260007,,2023-08-26 18:00,15,
e_e009302,2308260008,,2308260008,,2023-08-26 19:00,15,
e_e009313,2309100001,2309100001,,2023-09-10 11:00,,,
e_e009313,2309100002,,2309100002,,2023-09-10 11:30,5,
e_e009313,2309100003,,2309100003,,2023-09-10 14:30,4,
e_e009313,2309100004,,2309100004,,2023-09-10 16:30,5,
e_e009313,2309100005,,2309100005,,2023-09-10 17:30,15,
e_e009313,2309100006,,2309100006,,2023-09-10 15:00,15,
e_e009313,2309100007,,2309100007,,2023-09-10 18:00,5,
e_e009313,2309100009,,2309100009,,2023-09-10 16:00,15,
e_e009313,2309100010,,2309100010,,2023-09-10 12:00,15,
e_e009334,2308260001,2308260001,,2023-08-26 11:30,,,
e_e009334,2308260002,,2308260002,,2023-08-26 13:30,1,
e_e009334,2308260003,,2308260003,,2023-08-26 14:30,1,
e_e009334,2308260004,,2308260004,,2023-08-26 16:00,1,
e_e009334,2308260005,,2308260005,,2023-08-26 23:00,1,
e_e009334,2308260006,,2308260006,,2023-08-26 07:00,1,
e_e009599,2308250001,2308250001,,2023-08-25 08:00,,,
e_e009599,2308250002,,2308250002,,2023-08-25 08:00,13,
e_e009599,2308250003,,2308250003,,2023-08-25 08:30,5,
e_e009599,2308250004,,2308250004,,2023-08-25 09:30,12,
e_e009599,2308250005,,2308250005,,2023-08-25 20:00,12,15
e_e009599,2308250006,,2308250006,,2023-08-25 21:00,15,
e_e009599,2308250007,,2308250007,,2023-08-25 21:30,5,
e_e009599,2308250008,,2308250008,,2023-08-25 22:00,5,13
e_e009606,2308270001,2308270001,,2023-08-27 10:30,,,
e_e009606,2308270002,,2308270002,,2023-08-27 17:00,1,
e_e009606,2308270003,,2308270003,,2023-08-27 11:00,1,
e_e009606,2308270004,,2308270004,,2023-08-27 14:00,1,
e_e009635,2309090001,2309090001,,2023-09-09 21:00,,,
e_e009635,2309090002,,2309090002,,2023-09-09 10:00,1,
e_e009635,2309090003,,2309090003,,2023-09-09 12:00,15,
e_e009635,2309090004,,2309090004,,2023-09-09 17:00,1,
e_e009635,2309090005,,2309090005,,2023-09-09 18:30,1,
e_e009635,2309090006,,2309090006,,2023-09-09 20:00,1,
e_e009657,2309020001,2309020001,,2023-09-02 12:30,,,
e_e009657,2309020002,,2309020002,,2023-09-02 13:30,5,
e_e009657,2309020003,,2309020003,,2023-09-02 14:00,15,
e_e009657,2309020004,,2309020004,,2023-09-02 15:30,13,15
e_e009657,2309020005,,2309020005,,2023-09-02 16:00,15,
e_e009657,2309020006,,2309020006,,2023-09-02 16:30,15,
e_e009657,2309020007,,2309020007,,2023-09-02 20:00,12,15
e_e009658,2309010001,2309010001,,2023-09-01 13:30,,,
e_e009658,2309010002,,2309010002,,2023-09-01 15:00,1,1
e_e009658,2309010003,,2309010003,,2023-09-01 17:00,1,1
e_e009658,2309010004,,2309010004,,2023-09-01 20:30,1,1
e_e009658,2309010005,,2309010005,,2023-09-01 18:30,1,1
e_e009742,2308230001,2308230001,,2023-08-23 09:30,,,
e_e009742,2308230002,,2308230002,,2023-08-23 11:00,5,15
e_e009742,2308230003,,2308230003,,2023-08-23 11:30,15,15
e_e009742,2308230004,,2308230004,,2023-08-23 01:30,5,15
e_e010071,2308260001,2308260001,,2023-08-26 07:30,,,
e_e010071,2308260002,,2308260002,,2023-08-26 10:00,4,5
e_e010071,2308260003,,2308260003,,2023-08-26 11:00,15,
e_e010071,2308260004,,2308260004,,2023-08-26 12:30,5,
e_e010071,2308260005,,2308260005,,2023-08-26 13:30,15,
e_e010071,2308260006,,2308260006,,2023-08-26 15:00,5,
e_e010071,2308260007,,2308260007,,2023-08-26 16:30,5,
e_e010071,2308260008,,2308260008,,2023-08-26 17:30,15,
e_e010071,2308260009,,2308260009,,2023-08-26 18:30,5,
e_e010071,2308260010,,2308260010,,2023-08-26 22:00,5,13
e_e010112,2309020001,2309020001,,2023-09-02 10:00,,,
e_e010112,2309020005,,2309020005,,2023-09-02 12:00,5,
e_e010112,2309020006,,2309020006,,2023-09-02 14:00,15,
e_e010112,2309020007,,2309020007,,2023-09-02 13:30,4,
e_e010112,2309020008,,2309020008,,2023-09-02 17:00,15,
e_e010112,2309020009,,2309020009,,2023-09-02 16:00,4,
e_e010112,2309020010,,2309020010,,2023-09-02 17:30,15,
e_e010112,2309020011,,2309020011,,2023-09-02 18:00,16,
e_e010112,2309020012,,2309020012,,2023-09-02 18:30,15,
e_e010112,2309020013,,2309020013,,2023-09-02 20:30,5,
e_e010116,2308230001,2308230001,,2023-08-23 09:30,,,
e_e010116,2308230002,,2308230002,,2023-08-23 23:00,5,12
e_e010116,2308230003,,2308230003,,2023-08-23 13:00,12,
e_e010116,2308230004,,2308230004,,2023-08-23 14:30,15,
e_e010116,2308230005,,2308230005,,2023-08-23 16:00,15,
e_e010116,2308230006,,2308230006,,2023-08-23 17:30,12,5
e_e010209,2309020001,2309020001,,2023-09-02 12:00,,,
e_e010209,2309020002,,2309020002,,2023-09-02 13:00,1,
e_e010209,2309020003,,2309020003,,2023-09-02 13:30,15,
e_e010209,2309020004,,2309020004,,2023-09-02 02:00,15,
e_e010209,2309020005,,2309020005,,2023-09-02 15:00,15,
e_e010209,2309020006,,2309020006,,2023-09-02 16:00,15,
e_e010209,2309020007,,2309020007,,2023-09-02 17:30,1,
e_e010209,2309020008,,2309020008,,2023-09-02 17:30,15,
e_e010209,2309020009,,2309020009,,2023-09-02 18:30,15,
e_e010209,2309020010,,2309020010,,2023-09-02 18:30,15,
e_e010209,2309020011,,2309020011,,2023-09-02 19:00,15,
e_e010209,2309020012,,2309020012,,2023-09-02 21:30,1,
e_e010214,2308230001,2308230001,,2023-08-23 12:30,,,
e_e010214,2308230002,,2308230002,,2023-08-23 13:30,12,5
e_e010214,2308230003,,2308230003,,2023-08-23 14:30,15,
e_e010214,2308230004,,2308230004,,2023-08-23 16:30,15,
e_e010214,2308230005,,2308230005,,2023-08-23 17:00,15,
e_e010214,2308230006,,2308230006,,2023-08-23 17:30,15,
e_e010214,2308230007,,2308230007,,2023-08-23 17:30,15,
e_e010214,2308230008,,2308230008,,2023-08-23 17:30,15,
e_e010214,2308230009,,2308230009,,2023-08-23 19:30,12,5
e_e010224,2308270001,2308270001,,2023-08-27 12:00,,,
e_e010224,2308270002,,2308270002,,2023-08-27 20:00,1,
e_e010224,2308270003,,2308270003,,2023-08-27 12:30,1,
e_e010224,2308270004,,2308270004,,2023-08-27 13:00,15,
e_e010224,2308270005,,2308270005,,2023-08-27 13:30,15,
e_e010224,2308270006,,2308270006,,2023-08-27 14:30,1,
e_e010224,2308270007,,2308270007,,2023-08-27 16:30,1,
e_e010224,2308270008,,2308270008,,2023-08-27 17:00,1,
e_e010224,2308270009,,2308270009,,2023-08-27 18:00,1,
e_e010224,2308270010,,2308270010,,2023-08-27 19:00,1,
e_e010234,2308270001,2308270001,,2023-08-27 12:30,,,
e_e010234,2308270002,,2308270002,,2023-08-27 13:00,1,
e_e010234,2308270003,,2308270003,,2023-08-27 13:00,15,
e_e010234,2308270004,,2308270004,,2023-08-27 13:30,15,
e_e010234,2308270005,,2308270005,,2023-08-27 14:00,15,
e_e010234,2308270006,,2308270006,,2023-08-27 14:30,15,
e_e010234,2308270007,,2308270007,,2023-08-27 03:00,15,
e_e010234,2308270008,,2308270008,,2023-08-27 16:00,1,
e_e010292,2308260001,2308260001,,2023-08-26 12:00,,,
e_e010292,2308260002,,2308260002,,2023-08-26 12:30,1,
e_e010292,2308260003,,2308260003,,2023-08-26 13:30,1,
e_e010292,2308260004,,2308260004,,2023-08-26 15:30,1,
e_e010292,2308260005,,2308260005,,2023-08-26 18:00,1,
e_e010344,2308240001,2308240001,,2023-08-24 01:00,,,
e_e010344,2308240002,,2308240002,,2023-08-24 01:00,1,
e_e010344,2308240003,,2308240003,,2023-08-24 03:00,1,
e_e010344,2308240004,,2308240004,,2023-08-24 03:30,1,
e_e010344,2308240005,,2308240005,,2023-08-24 00:00,1,
e_e010362,2308260001,2308260001,,2023-08-26 18:30,,,
e_e010362,2308260002,,2308260002,,2023-08-26 19:00,1,
e_e010362,2308260003,,2308260003,,2023-08-26 20:00,1,
e_e010362,2308260004,,2308260004,,2023-08-26 21:30,1,
e_e010388,2308240001,2308240001,,2023-08-24 11:30,,,
e_e010388,2308240002,,2308240002,,2023-08-24 12:30,13,15
e_e010388,2308240003,,2308240003,,2023-08-24 13:30,13,15
e_e010388,2308240004,,2308240004,,2023-08-24 14:00,15,
e_e010388,2308240005,,2308240005,,2023-08-24 03:00,15,
e_e010388,2308240006,,2308240006,,2023-08-24 17:00,13,5
e_e010463,2308270001,,2308270001,,2023-08-27 13:00,5,
e_e010463,2308270002,2308270002,,2023-08-27 12:00,,,
e_e010463,2308270003,,2308270003,,2023-08-27 13:30,15,15
e_e010463,2308270004,,2308270004,,2023-08-27 15:00,15,13
e_e010463,2308270005,,2308270005,,2023-08-27 16:00,15,
e_e010463,2308270006,,2308270006,,2023-08-27 17:00,15,
e_e010463,2308270007,,2308270007,,2023-08-27 22:30,5,13
e_e010470,2308260001,2308260001,,2023-08-26 11:30,,,
e_e010470,2308260002,,2308260002,,2023-08-26 21:00,5,15
e_e010470,2308260003,,2308260003,,2023-08-26 12:00,13,
e_e010470,2308260004,,2308260004,,2023-08-26 13:00,5,
e_e010470,2308260005,,2308260005,,2023-08-26 13:00,15,
e_e010470,2308260006,,2308260006,,2023-08-26 14:00,15,
e_e010470,2308260007,,2308260007,,2023-08-26 15:30,15,
e_e010470,2308260008,,2308260008,,2023-08-26 16:30,15,
e_e010470,2308260009,,2308260009,,2023-08-26 17:00,15,
e_e010470,2308260010,,2308260010,,2023-08-26 18:30,15,
e_e010470,2308260011,,2308260011,,2023-08-26 19:00,15,
e_e010470,2308260012,,2308260012,,2023-08-26 20:30,5,
e_e010518,2308250001,2308250001,,2023-08-25 12:30,,,
e_e010518,2308250002,,2308250002,,2023-08-25 21:00,2,
e_e010518,2308250003,,2308250003,,2023-08-25 13:00,2,
e_e010518,2308250004,,2308250004,,2023-08-25 16:30,2,
e_e010518,2308250005,,2308250005,,2023-08-25 18:00,2,
e_e010518,2308250006,,2308250006,,2023-08-25 19:00,2,
e_e010518,2308250007,,2308250007,,2023-08-25 20:00,2,
e_e010563,2309020001,2309020001,,2023-09-02 09:00,,,
e_e010563,2309020002,,2309020002,,2023-09-02 20:00,12,5
e_e010563,2309020003,,2309020003,,2023-09-02 11:00,5,12
e_e010563,2309020004,,2309020004,,2023-09-02 11:00,15,
e_e010563,2309020005,,2309020005,,2023-09-02 11:30,15,
e_e010563,2309020006,,2309020006,,2023-09-02 12:30,15,
e_e010563,2309020007,,2309020007,,2023-09-02 13:00,15,
e_e010563,2309020008,,2309020008,,2023-09-02 13:30,15,
e_e010563,2309020009,,2309020009,,2023-09-02 14:00,15,
e_e010563,2309020010,,2309020010,,2023-09-02 14:30,15,
e_e010563,2309020011,,2309020011,,2023-09-02 15:30,15,
e_e010563,2309020012,,2309020012,,2023-09-02 16:30,15,
e_e010563,2309020013,,2309020013,,2023-09-02 17:00,15,
e_e010563,2309020014,,2309020014,,2023-09-02 17:30,15,
e_e010563,2309020015,,2309020015,,2023-09-02 18:30,15,
e_e010573,2308270001,2308270001,,2023-08-27 07:00,,,
e_e010573,2308270002,,2308270002,,2023-08-27 08:30,1,
e_e010573,2308270003,,2308270003,,2023-08-27 09:00,1,
e_e010606,2308300001,2308300001,,2023-08-30 12:30,,,
e_e010606,2308300002,,2308300002,,2023-08-30 23:00,5,13
e_e010606,2308300003,,2308300003,,2023-08-30 12:30,13,
e_e010606,2308300004,,2308300004,,2023-08-30 14:00,5,
e_e010606,2308300005,,2308300005,,2023-08-30 14:30,13,
e_e010606,2308300006,,2308300006,,2023-08-30 14:30,15,
e_e010606,2308300007,,2308300007,,2023-08-30 15:30,15,
e_e010606,2308300008,,2308300008,,2023-08-30 16:30,15,
e_e010606,2308300009,,2308300009,,2023-08-30 17:30,15,
e_e010606,2308300010,,2308300010,,2023-08-30 18:30,15,
e_e010606,2308300011,,2308300011,,2023-08-30 19:30,15,
e_e010606,2308300012,,2308300012,,2023-08-30 20:30,13,
e_e010606,2308300013,,2308300013,,2023-08-30 22:00,5,
e_e010651,2308240001,2308240001,,2023-08-24 07:30,,,
e_e010651,2308240002,,2308240002,,2023-08-24 09:30,5,
e_e010651,2308240003,,2308240003,,2023-08-24 13:00,12,
e_e010651,2308240005,,2308240005,,2023-08-24 14:00,15,
e_e010651,2308240006,,2308240006,,2023-08-24 19:00,5,15
e_e010651,2308240007,,2308240007,,2023-08-24 20:00,15,
e_e010651,2308240008,,2308240008,,2023-08-24 23:30,5,13
e_e010711,2308270001,2308270001,,2023-08-27 13:00,,,
